matchKey,homeId,awayId,eventIndex,team,zona,chanceType,xg,finalizacao,reflexo,goal
25-39,25,39,3,mandante,ATA,NORMAL,0.6000,75,95,0
25-39,25,39,4,visitante,ATA,NORMAL,0.5401,76,98,0
25-39,25,39,5,mandante,MEI,NORMAL,0.4481,75,95,0
39-10,39,10,0,visitante,ATA,CORNER,0.0277,81,95,0
39-10,39,10,1,mandante,MEI,NORMAL,0.3626,76,98,0
39-10,39,10,2,visitante,ATA,NORMAL,0.6000,81,95,1
39-10,39,10,3,mandante,MEI,NORMAL,0.3626,76,98,0
60-24,60,24,0,visitante,ZAG,NORMAL,0.0391,68,81,0
60-24,60,24,1,visitante,MEI,NORMAL,0.4687,68,81,1
60-24,60,24,2,mandante,ATA,NORMAL,0.4236,49,91,1
60-24,60,24,3,visitante,ATA,NORMAL,0.6000,68,81,1
61-73,61,73,0,visitante,ATA,NORMAL,0.3928,35,62,1
61-73,61,73,1,visitante,VOL,NORMAL,0.0982,35,62,0
61-73,61,73,2,mandante,LAT,NORMAL,0.1229,43,64,0
61-73,61,73,3,mandante,ZAG,NORMAL,0.0410,43,64,0
61-73,61,73,5,mandante,ATA,NORMAL,0.6000,43,64,1
61-73,61,73,6,mandante,VOL,NORMAL,0.2048,43,64,0
61-73,61,73,7,mandante,ATA,NORMAL,0.6000,43,64,1
23-34,23,34,0,mandante,ATA,NORMAL,0.6000,67,89,1
23-34,23,34,1,mandante,MEI,CORNER,0.0253,67,89,0
23-34,23,34,2,visitante,ZAG,NORMAL,0.0277,68,92,0
23-34,23,34,3,visitante,VOL,NORMAL,0.1385,68,92,0
65-62,65,62,0,mandante,VOL,PENALTY,0.2934,35,58,0
65-62,65,62,2,mandante,ATA,NORMAL,0.6000,35,58,1
65-62,65,62,3,visitante,ATA,NORMAL,0.4824,35,55,1
65-62,65,62,4,mandante,ATA,NORMAL,0.6000,35,58,1
39-2,39,2,0,visitante,ZAG,NORMAL,0.0356,75,95,0
39-2,39,2,1,mandante,VOL,NORMAL,0.1704,76,84,0
39-2,39,2,2,visitante,VOL,NORMAL,0.1781,75,95,0
39-2,39,2,3,mandante,ATA,NORMAL,0.6000,76,84,1
39-2,39,2,4,mandante,MEI,NORMAL,0.4090,76,84,0
39-2,39,2,6,mandante,ATA,NORMAL,0.6000,76,84,0
39-2,39,2,7,visitante,VOL,NORMAL,0.1781,75,95,0
77-43,77,43,0,mandante,MEI,DIRECT_FK,0.0286,47,77,0
77-43,77,43,1,visitante,MEI,NORMAL,0.4385,58,68,1
77-43,77,43,4,visitante,ATA,NORMAL,0.6000,58,68,1
77-43,77,43,5,mandante,MEI,NORMAL,0.3110,47,77,0
77-43,77,43,6,mandante,MEI,NORMAL,0.3110,47,77,0
77-43,77,43,7,mandante,MEI,NORMAL,0.3110,47,77,0
4-2,4,2,1,mandante,MEI,NORMAL,0.4620,72,84,0
4-2,4,2,2,visitante,MEI,CORNER,0.0294,75,85,0
4-2,4,2,3,visitante,MEI,NORMAL,0.4107,75,85,1
4-2,4,2,4,mandante,ATA,NORMAL,0.6000,72,84,0
4-2,4,2,5,mandante,ATA,NORMAL,0.6000,72,84,1
4-2,4,2,6,visitante,VOL,NORMAL,0.1711,75,85,0
6-8,6,8,0,visitante,ATA,DIRECT_FK,0.0348,81,99,1
6-8,6,8,1,visitante,ZAG,NORMAL,0.0297,81,99,0
6-8,6,8,2,mandante,VOL,DIRECT_FK,0.0340,79,99,0
6-8,6,8,3,visitante,MEI,NORMAL,0.3565,81,99,0
6-8,6,8,4,mandante,VOL,NORMAL,0.1753,79,99,1
6-8,6,8,5,visitante,ATA,DIRECT_FK,0.0348,81,99,0
6-8,6,8,6,visitante,LAT,NORMAL,0.0891,81,99,0
60-78,60,78,0,visitante,ZAG,DIRECT_FK,0.0247,39,81,0
60-78,60,78,1,visitante,MEI,NORMAL,0.1892,39,81,0
60-78,60,78,2,visitante,ZAG,NORMAL,0.0158,39,81,0
60-78,60,78,3,mandante,ATA,NORMAL,0.6000,49,58,0
65-1,65,1,0,mandante,ATA,NORMAL,0.2321,35,85,0
65-1,65,1,1,visitante,VOL,NORMAL,0.4946,78,55,1
65-1,65,1,2,mandante,VOL,NORMAL,0.0580,35,85,0
65-1,65,1,3,mandante,ATA,CORNER,0.0176,35,85,0
65-1,65,1,4,visitante,ATA,NORMAL,0.6000,78,55,0
64-25,64,25,0,visitante,ATA,NORMAL,0.6000,75,56,0
64-25,64,25,1,mandante,ATA,NORMAL,0.2377,34,98,0
64-25,64,25,2,visitante,ATA,NORMAL,0.6000,75,56,1
64-25,64,25,3,visitante,ZAG,NORMAL,0.0777,75,56,0
64-25,64,25,4,visitante,VOL,NORMAL,0.3884,75,56,0
64-25,64,25,5,visitante,ATA,NORMAL,0.6000,75,56,0
64-25,64,25,6,mandante,LAT,NORMAL,0.0357,34,98,0
18-53,18,53,0,mandante,ZAG,NORMAL,0.0793,87,78,0
18-53,18,53,1,mandante,VOL,NORMAL,0.3964,87,78,1
18-53,18,53,2,mandante,ATA,DIRECT_FK,0.0487,87,78,1
57-78,57,78,0,mandante,LAT,NORMAL,0.1789,57,58,0
57-78,57,78,1,mandante,ATA,NORMAL,0.6000,57,58,0
57-78,57,78,3,mandante,MEI,NORMAL,0.6000,57,58,1
57-78,57,78,4,mandante,MEI,NORMAL,0.6000,57,58,0
57-78,57,78,5,mandante,ATA,NORMAL,0.6000,57,58,1
57-78,57,78,6,mandante,ZAG,NORMAL,0.0596,57,58,0
57-78,57,78,7,mandante,MEI,NORMAL,0.6000,57,58,1
57-78,57,78,8,mandante,VOL,NORMAL,0.2982,57,58,0
36-49,36,49,0,visitante,LAT,NORMAL,0.0503,56,97,0
36-49,36,49,1,visitante,VOL,NORMAL,0.0839,56,97,0
36-49,36,49,2,mandante,MEI,NORMAL,0.6000,75,74,0
36-49,36,49,3,mandante,MEI,NORMAL,0.6000,75,74,1
36-49,36,49,4,visitante,ATA,NORMAL,0.3355,56,97,0
36-49,36,49,5,visitante,ATA,NORMAL,0.3355,56,97,0
54-23,54,23,0,mandante,ATA,CORNER,0.0188,50,92,0
54-23,54,23,1,visitante,ATA,NORMAL,0.6000,67,78,1
54-23,54,23,2,visitante,ATA,NORMAL,0.6000,67,78,1
54-23,54,23,3,mandante,ZAG,NORMAL,0.0218,50,92,0
54-23,54,23,4,visitante,ATA,NORMAL,0.6000,67,78,1
54-23,54,23,5,visitante,ATA,NORMAL,0.6000,67,78,1
32-23,32,23,1,mandante,LAT,NORMAL,0.1194,72,92,0
32-23,32,23,2,mandante,LAT,NORMAL,0.1194,72,92,0
32-23,32,23,3,mandante,ATA,DIRECT_FK,0.0345,72,92,0
32-23,32,23,5,visitante,ZAG,CORNER,0.0230,67,96,0
32-23,32,23,6,mandante,ATA,NORMAL,0.6000,72,92,1
32-23,32,23,7,mandante,ATA,NORMAL,0.6000,72,92,1
14-42,14,42,0,visitante,ATA,NORMAL,0.2359,48,99,1
14-42,14,42,1,visitante,MEI,NORMAL,0.1415,48,99,0
14-42,14,42,2,mandante,LAT,NORMAL,0.2414,80,70,0
14-42,14,42,3,mandante,MEI,NORMAL,0.6000,80,70,0
14-42,14,42,4,visitante,ATA,NORMAL,0.2359,48,99,0
14-42,14,42,5,visitante,MEI,CORNER,0.0165,48,99,0
71-72,71,72,0,visitante,ATA,NORMAL,0.5005,42,65,1
71-72,71,72,1,mandante,ATA,NORMAL,0.6000,43,65,0
71-72,71,72,2,mandante,ATA,CORNER,0.0225,43,65,0
71-72,71,72,3,mandante,ATA,NORMAL,0.6000,43,65,0
71-72,71,72,4,mandante,MEI,NORMAL,0.3734,43,65,0
71-72,71,72,5,visitante,LAT,NORMAL,0.0751,42,65,0
40-44,40,44,0,mandante,VOL,NORMAL,0.2426,65,77,1
40-44,40,44,1,visitante,VOL,NORMAL,0.0974,56,90,0
40-44,40,44,2,visitante,ATA,DIRECT_FK,0.0284,56,90,0
40-44,40,44,3,visitante,VOL,NORMAL,0.0974,56,90,0
40-44,40,44,4,visitante,ATA,NORMAL,0.3898,56,90,0
72-9,72,9,0,mandante,LAT,NORMAL,0.0356,42,99,0
72-9,72,9,1,visitante,ATA,DIRECT_FK,0.0529,82,65,0
72-9,72,9,2,visitante,ATA,NORMAL,0.6000,82,65,1
72-9,72,9,4,visitante,ATA,NORMAL,0.6000,82,65,1
72-9,72,9,5,mandante,VOL,NORMAL,0.0593,42,99,0
72-9,72,9,6,visitante,MEI,NORMAL,0.6000,82,65,1
72-9,72,9,7,mandante,ATA,NORMAL,0.2370,42,99,0
36-54,36,54,1,mandante,VOL,DIRECT_FK,0.0426,75,78,0
36-54,36,54,2,visitante,MEI,NORMAL,0.1646,50,97,0
36-54,36,54,3,mandante,ATA,NORMAL,0.6000,75,78,0
36-46,36,46,0,visitante,VOL,CORNER,0.0188,54,97,0
36-46,36,46,2,visitante,MEI,NORMAL,0.1951,54,97,0
36-46,36,46,3,visitante,ATA,NORMAL,0.3251,54,97,1
36-46,36,46,4,visitante,MEI,NORMAL,0.1951,54,97,0
6-28,6,28,0,mandante,ATA,NORMAL,0.6000,79,93,0
6-28,6,28,3,mandante,ZAG,NORMAL,0.0463,79,93,0
6-28,6,28,5,mandante,ATA,PENALTY,0.3474,79,93,0
6-28,6,28,6,visitante,ZAG,NORMAL,0.0215,70,99,0
35-12,35,12,0,mandante,ATA,NORMAL,0.4811,64,99,0
35-12,35,12,1,mandante,MEI,NORMAL,0.2887,64,99,1
35-12,35,12,2,mandante,VOL,NORMAL,0.1203,64,99,0
35-12,35,12,3,visitante,ATA,PENALTY,0.4058,86,87,0
35-12,35,12,4,mandante,MEI,NORMAL,0.2887,64,99,0
35-12,35,12,5,mandante,ATA,NORMAL,0.4811,64,99,0
79-27,79,27,0,mandante,MEI,NORMAL,0.1783,41,92,0
79-27,79,27,1,visitante,ATA,NORMAL,0.6000,73,67,1
79-27,79,27,2,mandante,MEI,NORMAL,0.1783,41,92,0
79-27,79,27,3,mandante,ATA,PENALTY,0.2016,41,92,0
79-27,79,27,4,mandante,ATA,NORMAL,0.2971,41,92,0
79-27,79,27,5,mandante,ATA,NORMAL,0.2971,41,92,1
79-27,79,27,6,mandante,MEI,NORMAL,0.1783,41,92,0
79-27,79,27,7,mandante,ZAG,NORMAL,0.0149,41,92,0
79-27,79,27,8,visitante,ZAG,CORNER,0.0350,73,67,0
31-65,31,65,0,visitante,LAT,NORMAL,0.0315,35,86,0
31-65,31,65,1,mandante,ATA,NORMAL,0.6000,70,55,1
31-65,31,65,2,mandante,VOL,NORMAL,0.4901,70,55,1
31-65,31,65,3,mandante,ATA,NORMAL,0.6000,70,55,1
31-65,31,65,4,mandante,ATA,NORMAL,0.6000,70,55,1
31-65,31,65,5,mandante,ATA,NORMAL,0.6000,70,55,1
31-65,31,65,6,visitante,MEI,NORMAL,0.1260,35,86,0
76-40,76,40,0,visitante,ATA,NORMAL,0.6000,65,69,1
76-40,76,40,1,mandante,ATA,NORMAL,0.3557,45,90,0
76-40,76,40,2,visitante,ATA,NORMAL,0.6000,65,69,1
76-40,76,40,4,mandante,ATA,NORMAL,0.3557,45,90,0
76-40,76,40,5,mandante,ATA,NORMAL,0.3557,45,90,0
57-46,57,46,0,mandante,VOL,CORNER,0.0239,57,82,0
57-46,57,46,1,mandante,ATA,NORMAL,0.6000,57,82,1
57-46,57,46,2,mandante,ATA,NORMAL,0.6000,57,82,1
57-46,57,46,4,mandante,ATA,CORNER,0.0239,57,82,0
75-38,75,38,0,visitante,MEI,NORMAL,0.6000,65,60,0
75-38,75,38,1,mandante,ATA,NORMAL,0.3069,39,93,1
75-38,75,38,2,mandante,VOL,NORMAL,0.0767,39,93,0
75-38,75,38,3,mandante,ATA,NORMAL,0.3069,39,93,1
75-38,75,38,4,mandante,ATA,NORMAL,0.3069,39,93,1
75-38,75,38,5,visitante,ATA,NORMAL,0.6000,65,60,0
75-38,75,38,6,visitante,MEI,NORMAL,0.6000,65,60,1
75-38,75,38,7,visitante,ATA,NORMAL,0.6000,65,60,1
75-38,75,38,8,visitante,MEI,PENALTY,0.4224,65,60,0
36-26,36,26,0,mandante,ATA,NORMAL,0.6000,75,94,1
36-26,36,26,1,mandante,MEI,NORMAL,0.4544,75,94,1
36-26,36,26,2,mandante,MEI,NORMAL,0.4544,75,94,1
36-26,36,26,3,visitante,ATA,NORMAL,0.5415,75,97,0
31-39,31,39,0,visitante,ATA,NORMAL,0.6000,76,86,0
31-39,31,39,1,visitante,LAT,DIRECT_FK,0.0392,76,86,0
31-39,31,39,2,visitante,ATA,NORMAL,0.6000,76,86,0
31-39,31,39,3,visitante,MEI,DIRECT_FK,0.0392,76,86,0
31-39,31,39,4,visitante,VOL,NORMAL,0.1682,76,86,0
31-39,31,39,5,visitante,MEI,NORMAL,0.4036,76,86,0
31-39,31,39,7,mandante,LAT,NORMAL,0.0993,70,95,0
78-20,78,20,0,visitante,ATA,NORMAL,0.6000,80,58,1
78-20,78,20,1,visitante,ATA,NORMAL,0.6000,80,58,1
78-20,78,20,2,visitante,MEI,NORMAL,0.6000,80,58,0
78-20,78,20,4,mandante,ATA,NORMAL,0.2512,39,99,0
78-20,78,20,5,visitante,VOL,NORMAL,0.3770,80,58,0
11-77,11,77,0,visitante,MEI,NORMAL,0.1213,47,99,0
11-77,11,77,1,mandante,ATA,NORMAL,0.6000,86,68,0
11-77,11,77,2,mandante,MEI,DIRECT_FK,0.0536,86,68,0
11-77,11,77,3,mandante,LAT,NORMAL,0.3016,86,68,1
11-77,11,77,4,mandante,ATA,NORMAL,0.6000,86,68,1
76-32,76,32,1,mandante,VOL,NORMAL,0.0777,45,96,0
76-32,76,32,2,visitante,ATA,PENALTY,0.4237,72,69,0
76-32,76,32,3,visitante,ATA,NORMAL,0.6000,72,69,0
76-32,76,32,4,mandante,ZAG,NORMAL,0.0155,45,96,0
76-32,76,32,5,visitante,VOL,NORMAL,0.2776,72,69,1
76-32,76,32,6,mandante,ATA,NORMAL,0.3106,45,96,0
39-46,39,46,0,mandante,ATA,NORMAL,0.6000,76,82,1
39-46,39,46,1,mandante,ATA,NORMAL,0.6000,76,82,0
39-46,39,46,2,mandante,ZAG,NORMAL,0.0544,76,82,0
39-46,39,46,3,mandante,MEI,NORMAL,0.6000,76,82,1
39-46,39,46,4,visitante,LAT,NORMAL,0.0513,54,95,0
39-46,39,46,6,mandante,ATA,NORMAL,0.6000,76,82,1
39-46,39,46,7,mandante,MEI,CORNER,0.0308,76,82,0
39-46,39,46,8,mandante,ZAG,NORMAL,0.0544,76,82,0
24-35,24,35,0,visitante,ATA,NORMAL,0.5056,64,91,1
24-35,24,35,1,visitante,VOL,NORMAL,0.1264,64,91,0
24-35,24,35,2,visitante,ZAG,NORMAL,0.0253,64,91,0
24-35,24,35,4,mandante,LAT,NORMAL,0.1152,68,87,0
24-35,24,35,5,mandante,ATA,NORMAL,0.6000,68,87,0
24-35,24,35,6,mandante,MEI,NORMAL,0.4607,68,87,0
24-35,24,35,7,visitante,ATA,PENALTY,0.2956,64,91,0
24-35,24,35,8,visitante,VOL,NORMAL,0.1264,64,91,0
19-5,19,5,0,mandante,ATA,NORMAL,0.6000,80,99,0
19-5,19,5,1,visitante,ATA,NORMAL,0.6000,86,99,0
19-5,19,5,2,visitante,ATA,NORMAL,0.6000,86,99,1
19-5,19,5,3,mandante,MEI,NORMAL,0.3789,80,99,1
44-13,44,13,0,mandante,ATA,NORMAL,0.3827,56,99,1
44-13,44,13,1,visitante,ZAG,NORMAL,0.0561,86,77,0
44-13,44,13,2,mandante,ATA,NORMAL,0.3827,56,99,1
44-13,44,13,3,mandante,ATA,NORMAL,0.3827,56,99,0
44-13,44,13,4,visitante,ATA,NORMAL,0.6000,86,77,0
44-13,44,13,5,visitante,ATA,NORMAL,0.6000,86,77,1
44-13,44,13,6,visitante,ATA,NORMAL,0.6000,86,77,0
44-13,44,13,7,visitante,LAT,CORNER,0.0365,86,77,0
44-13,44,13,8,visitante,ZAG,NORMAL,0.0561,86,77,0
5-79,5,79,0,mandante,MEI,NORMAL,0.6000,86,67,0
5-79,5,79,1,mandante,ATA,NORMAL,0.6000,86,67,1
5-79,5,79,2,mandante,ATA,NORMAL,0.6000,86,67,0
5-79,5,79,3,mandante,MEI,NORMAL,0.6000,86,67,0
20-9,20,9,0,mandante,MEI,NORMAL,0.3873,80,99,1
20-9,20,9,1,visitante,ATA,NORMAL,0.6000,82,99,1
20-9,20,9,2,visitante,ATA,NORMAL,0.6000,82,99,1
20-9,20,9,4,visitante,ATA,NORMAL,0.6000,82,99,1
20-9,20,9,5,visitante,MEI,NORMAL,0.3961,82,99,0
20-9,20,9,6,visitante,MEI,NORMAL,0.3961,82,99,0
26-19,26,19,1,visitante,ATA,NORMAL,0.6000,80,94,0
26-19,26,19,2,mandante,ZAG,NORMAL,0.0327,75,99,0
26-19,26,19,3,visitante,VOL,DIRECT_FK,0.0370,80,94,1
26-19,26,19,4,visitante,ZAG,NORMAL,0.0322,80,94,0
26-19,26,19,5,visitante,MEI,NORMAL,0.3869,80,94,0
26-19,26,19,6,visitante,ATA,NORMAL,0.6000,80,94,1
26-19,26,19,7,mandante,MEI,NORMAL,0.3928,75,99,0
52-19,52,19,0,visitante,ATA,NORMAL,0.6000,80,82,1
52-19,52,19,2,visitante,ATA,NORMAL,0.6000,80,82,0
52-19,52,19,4,visitante,ATA,NORMAL,0.6000,80,82,1
47-36,47,36,0,visitante,VOL,NORMAL,0.2556,75,72,0
47-36,47,36,1,mandante,ATA,CORNER,0.0191,55,97,0
47-36,47,36,2,mandante,ATA,CORNER,0.0191,55,97,0
47-36,47,36,3,visitante,LAT,NORMAL,0.1534,75,72,0
72-63,72,63,0,mandante,ATA,NORMAL,0.6000,42,67,1
72-63,72,63,1,mandante,MEI,NORMAL,0.4012,42,67,0
72-63,72,63,2,visitante,LAT,NORMAL,0.0667,41,65,0
72-63,72,63,3,mandante,ATA,NORMAL,0.6000,42,67,0
72-63,72,63,4,mandante,MEI,NORMAL,0.4012,42,67,0
72-63,72,63,5,visitante,MEI,NORMAL,0.2669,41,65,1
72-63,72,63,6,mandante,ATA,NORMAL,0.6000,42,67,1
20-15,20,15,0,mandante,ATA,DIRECT_FK,0.0344,80,99,0
20-15,20,15,1,visitante,MEI,NORMAL,0.3942,88,99,1
20-15,20,15,2,mandante,ATA,NORMAL,0.6000,80,99,0
20-15,20,15,3,mandante,ATA,NORMAL,0.6000,80,99,1
20-15,20,15,4,mandante,VOL,NORMAL,0.1729,80,99,0
20-15,20,15,5,visitante,LAT,NORMAL,0.0986,88,99,1
20-15,20,15,6,visitante,ATA,NORMAL,0.6000,88,99,1
20-15,20,15,7,visitante,ZAG,NORMAL,0.0329,88,99,0
20-15,20,15,8,visitante,MEI,NORMAL,0.3942,88,99,1
13-54,13,54,1,mandante,MEI,NORMAL,0.6000,86,78,1
13-54,13,54,2,visitante,VOL,NORMAL,0.0611,50,99,0
13-54,13,54,3,mandante,ATA,NORMAL,0.6000,86,78,1
13-54,13,54,4,mandante,ATA,NORMAL,0.6000,86,78,1
13-54,13,54,5,visitante,ATA,NORMAL,0.2442,50,99,1
69-7,69,7,0,visitante,ZAG,NORMAL,0.0965,83,57,1
69-7,69,7,1,visitante,VOL,NORMAL,0.4825,83,57,0
69-7,69,7,2,mandante,ATA,NORMAL,0.2048,39,99,0
69-7,69,7,3,mandante,MEI,NORMAL,0.1229,39,99,1
21-42,21,42,0,visitante,ATA,NORMAL,0.2582,48,98,0
21-42,21,42,1,mandante,MEI,NORMAL,0.6000,72,70,1
21-42,21,42,2,visitante,ATA,NORMAL,0.2582,48,98,1
21-42,21,42,3,mandante,ATA,NORMAL,0.6000,72,70,0
21-42,21,42,4,mandante,ATA,NORMAL,0.6000,72,70,1
21-42,21,42,5,visitante,ATA,NORMAL,0.2582,48,98,1
21-42,21,42,6,visitante,ATA,NORMAL,0.2582,48,98,0
21-42,21,42,7,mandante,ATA,NORMAL,0.6000,72,70,0
21-42,21,42,8,mandante,ATA,NORMAL,0.6000,72,70,0
75-58,75,58,0,visitante,ATA,NORMAL,0.6000,59,60,1
75-58,75,58,2,visitante,MEI,NORMAL,0.5516,59,60,1
75-58,75,58,3,visitante,MEI,NORMAL,0.5516,59,60,1
75-58,75,58,4,mandante,VOL,NORMAL,0.0953,39,83,0
75-40,75,40,0,visitante,ATA,NORMAL,0.6000,65,60,0
75-40,75,40,1,mandante,VOL,NORMAL,0.0776,39,90,0
75-40,75,40,2,visitante,MEI,NORMAL,0.6000,65,60,0
75-40,75,40,3,visitante,ATA,NORMAL,0.6000,65,60,0
75-40,75,40,4,mandante,MEI,NORMAL,0.1863,39,90,0
34-59,34,59,0,mandante,ATA,NORMAL,0.6000,68,84,1
34-59,34,59,1,mandante,MEI,NORMAL,0.5239,68,84,0
34-59,34,59,2,visitante,ATA,NORMAL,0.4408,59,89,1
34-59,34,59,3,visitante,ATA,DIRECT_FK,0.0301,59,89,0
34-59,34,59,4,mandante,LAT,NORMAL,0.1310,68,84,0
34-59,34,59,5,visitante,ATA,NORMAL,0.4408,59,89,0
34-59,34,59,6,mandante,ATA,NORMAL,0.6000,68,84,1
34-59,34,59,7,visitante,ATA,NORMAL,0.4408,59,89,0
56-49,56,49,1,visitante,ATA,NORMAL,0.5482,56,80,1
56-49,56,49,2,mandante,ATA,NORMAL,0.6000,51,74,1
56-49,56,49,3,mandante,ZAG,NORMAL,0.0326,51,74,0
56-49,56,49,4,mandante,ATA,NORMAL,0.6000,51,74,0
56-49,56,49,5,visitante,ATA,NORMAL,0.5482,56,80,1
56-49,56,49,6,mandante,LAT,NORMAL,0.0978,51,74,0
56-49,56,49,7,visitante,ATA,NORMAL,0.5482,56,80,1
65-26,65,26,0,visitante,MEI,NORMAL,0.6000,75,55,0
65-26,65,26,1,visitante,MEI,NORMAL,0.6000,75,55,0
65-26,65,26,2,visitante,MEI,NORMAL,0.6000,75,55,1
65-26,65,26,3,mandante,ATA,NORMAL,0.2582,35,94,0
64-43,64,43,0,visitante,VOL,NORMAL,0.2418,58,56,0
64-43,64,43,1,mandante,ATA,NORMAL,0.3969,34,77,0
64-43,64,43,2,mandante,MEI,NORMAL,0.2381,34,77,0
64-43,64,43,3,mandante,ATA,NORMAL,0.3969,34,77,1
64-43,64,43,4,visitante,MEI,NORMAL,0.5803,58,56,0
64-43,64,43,5,mandante,VOL,NORMAL,0.0992,34,77,0
64-43,64,43,6,visitante,VOL,NORMAL,0.2418,58,56,0
73-51,73,51,0,mandante,ZAG,NORMAL,0.0191,35,82,0
73-51,73,51,1,visitante,VOL,NORMAL,0.2199,58,64,0
73-51,73,51,2,mandante,LAT,NORMAL,0.0573,35,82,0
73-51,73,51,3,mandante,ATA,NORMAL,0.3822,35,82,0
73-51,73,51,4,visitante,VOL,NORMAL,0.2199,58,64,0
73-51,73,51,5,visitante,ATA,NORMAL,0.6000,58,64,1
73-51,73,51,7,mandante,ATA,NORMAL,0.3822,35,82,0
17-11,17,11,0,mandante,ATA,NORMAL,0.6000,87,99,0
17-11,17,11,1,mandante,ZAG,NORMAL,0.0368,87,99,0
17-11,17,11,3,mandante,VOL,NORMAL,0.1841,87,99,0
74-31,74,31,0,mandante,MEI,NORMAL,0.2095,43,86,0
74-31,74,31,1,visitante,ZAG,NORMAL,0.0551,70,65,0
74-31,74,31,3,mandante,LAT,NORMAL,0.0524,43,86,0
74-31,74,31,4,visitante,VOL,NORMAL,0.2754,70,65,0
74-31,74,31,5,visitante,ATA,NORMAL,0.6000,70,65,1
70-62,70,62,0,mandante,ZAG,NORMAL,0.0399,42,58,0
70-62,70,62,1,visitante,ATA,NORMAL,0.4267,35,60,0
70-62,70,62,4,mandante,ATA,NORMAL,0.6000,42,58,1
70-62,70,62,5,visitante,MEI,NORMAL,0.2560,35,60,0
70-62,70,62,6,mandante,ATA,NORMAL,0.6000,42,58,1
70-62,70,62,7,mandante,ATA,NORMAL,0.6000,42,58,0
70-62,70,62,8,mandante,ATA,NORMAL,0.6000,42,58,0
4-17,4,17,0,mandante,ATA,NORMAL,0.6000,72,99,1
4-17,4,17,1,visitante,ATA,NORMAL,0.6000,87,85,1
4-17,4,17,2,visitante,MEI,NORMAL,0.4105,87,85,0
4-17,4,17,4,visitante,VOL,NORMAL,0.1711,87,85,0
4-17,4,17,5,mandante,VOL,NORMAL,0.1804,72,99,0
29-10,29,10,0,visitante,ATA,PENALTY,0.3747,81,89,1
29-10,29,10,1,visitante,MEI,NORMAL,0.4821,81,89,1
29-10,29,10,2,mandante,LAT,NORMAL,0.0813,70,98,0
29-10,29,10,3,mandante,MEI,NORMAL,0.3251,70,98,0
75-21,75,21,0,visitante,LAT,NORMAL,0.2031,72,60,0
75-21,75,21,1,visitante,MEI,NORMAL,0.6000,72,60,0
75-21,75,21,2,mandante,ATA,NORMAL,0.2535,39,98,0
75-21,75,21,3,mandante,ATA,NORMAL,0.2535,39,98,0
57-62,57,62,0,mandante,ATA,NORMAL,0.6000,57,58,0
57-62,57,62,1,visitante,ZAG,NORMAL,0.0129,35,83,0
57-62,57,62,2,visitante,MEI,NORMAL,0.1549,35,83,0
57-62,57,62,3,mandante,ATA,CORNER,0.0307,57,58,0
13-47,13,47,0,visitante,VOL,NORMAL,0.0663,55,99,0
13-47,13,47,1,visitante,ATA,NORMAL,0.2652,55,99,0
13-47,13,47,2,mandante,ATA,NORMAL,0.6000,86,72,0
13-47,13,47,3,mandante,MEI,NORMAL,0.6000,86,72,1
13-47,13,47,4,visitante,MEI,NORMAL,0.1591,55,99,0
13-47,13,47,5,mandante,MEI,NORMAL,0.6000,86,72,1
13-47,13,47,6,visitante,ATA,NORMAL,0.2652,55,99,0
13-47,13,47,7,mandante,MEI,NORMAL,0.6000,86,72,1
56-72,56,72,0,visitante,VOL,NORMAL,0.0844,42,80,0
56-72,56,72,3,visitante,MEI,NORMAL,0.2025,42,80,0
56-72,56,72,4,mandante,ATA,DIRECT_FK,0.0347,51,65,0
56-72,56,72,5,mandante,ATA,NORMAL,0.6000,51,65,1
56-72,56,72,6,visitante,MEI,NORMAL,0.2025,42,80,0
11-12,11,12,0,visitante,ATA,NORMAL,0.6000,86,99,0
11-12,11,12,1,mandante,ATA,NORMAL,0.6000,86,99,1
11-12,11,12,2,visitante,VOL,NORMAL,0.1565,86,99,0
11-12,11,12,3,visitante,ATA,DIRECT_FK,0.0368,86,99,0
11-12,11,12,4,mandante,ATA,NORMAL,0.6000,86,99,0
11-12,11,12,5,mandante,LAT,NORMAL,0.1139,86,99,0
11-12,11,12,6,visitante,ATA,NORMAL,0.6000,86,99,0
11-12,11,12,7,mandante,MEI,NORMAL,0.4555,86,99,0
15-68,15,68,0,mandante,ATA,NORMAL,0.6000,88,67,0
15-68,15,68,1,mandante,ATA,NORMAL,0.6000,88,67,0
15-68,15,68,2,mandante,ATA,NORMAL,0.6000,88,67,1
15-68,15,68,3,mandante,MEI,NORMAL,0.6000,88,67,0
15-68,15,68,4,visitante,MEI,NORMAL,0.1050,39,99,0
15-68,15,68,5,mandante,ATA,NORMAL,0.6000,88,67,0
15-68,15,68,6,mandante,VOL,NORMAL,0.5415,88,67,0
15-68,15,68,7,visitante,ATA,NORMAL,0.1749,39,99,0
15-68,15,68,8,visitante,LAT,NORMAL,0.0262,39,99,0
43-1,43,1,0,mandante,ATA,NORMAL,0.4373,58,85,1
43-1,43,1,1,mandante,VOL,NORMAL,0.1093,58,85,0
43-1,43,1,2,visitante,ATA,NORMAL,0.6000,78,77,1
43-1,43,1,3,mandante,ATA,NORMAL,0.4373,58,85,0
43-1,43,1,5,mandante,ATA,NORMAL,0.4373,58,85,0
43-1,43,1,6,mandante,ATA,DIRECT_FK,0.0312,58,85,0
